% # columns="iteration, evaluation, void, void, void, xmean", seed=113895, Tue May 11 15:40:03 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 12 0 0 0 -0.23662627209040638 3.2046060037342565 -2.4050785298349955 -1.9839938247145827 -0.26585925561273616 0.3580618733011843 -3.2314279445957705 -1.3729809754465938 -2.1753311573097567 -1.944973092897324 -1.5997413922905026 0.09109544188206375 1.4390066775881831 0.9206677866245214 -1.793864787631702 0.46760197990237407
2 24 0 0 0 -1.3119403881714122 3.417670854720007 -2.145150798386171 -1.4854546235735633 0.9054516866922606 0.33846378512086145 -3.0024923608234584 -1.4193810478406996 -1.2522421416849274 -1.973909803066383 -1.3607584959381696 -0.24346749005268975 1.2776433765478674 2.5997505307872992 -1.7549717432807526 1.235170339224252
3 36 0 0 0 -1.0884840969474538 4.837699065609903 -2.0871000299816855 -2.817304640350952 -0.06902385986880932 1.9655354086918633 -1.8652161950962256 -1.970560722682255 -1.1080342036828197 -2.168071792712393 0.522144359515966 0.013111652657989803 1.2862793389166651 1.995824038934874 -1.0979021872282875 2.1907410472559037
4 48 0 0 0 -0.12282125943712019 3.77906821069266 -1.9786287936886449 -1.6217749899855294 1.2593538589653839 3.134650418596703 -1.221742596852553 -2.1800913783996676 0.132984141448244 -2.94911090154239 0.8662624716113094 0.3811042256052337 1.5289185215276997 2.1466804701964453 -1.0791062064765398 1.768204688808144
5 60 0 0 0 0.5788218702363939 2.1457454701818253 -1.1267332935682193 -0.5637118297652126 0.0093542939881881 3.6107594850636495 -0.04178174674375734 -0.4426952180099113 1.2306326864205557 -3.0537906228590077 -0.29537576552082845 0.4462179024418175 1.7196916689683568 2.9727302673486546 0.5912934788763453 2.058387537664142
6 72 0 0 0 1.264851800187459 1.918328475357413 -0.4331018178386489 0.9569105939029892 -0.21895564278781746 3.152549916169117 0.733469504791981 0.4557153269203511 -0.24705322235106086 -1.8208709661365745 -1.4500532679466638 1.3958372203442015 0.7407861089934523 2.188026317450492 0.15895179485505695 1.960081757718915
7 84 0 0 0 2.3909938880755925 2.9494128249035407 -0.8531693981675099 2.522009584393082 0.4819761887426305 2.845572438967254 -0.9371736769263939 0.47946146167720516 -1.069188154076418 -2.892809949291964 -2.730480780076091 2.068914498887627 -0.08831678045583091 1.8366699267040656 0.171021755133196 2.0293364228336683
8 96 0 0 0 3.6190559947279723 2.9347377360762636 -1.4880581477450114 2.7045097549672135 0.48648750700471044 2.9869284673202574 -1.380615502546626 1.6595619603875442 -0.8240253510136331 -2.3634681996870825 -1.9191956935269503 2.6618276447375644 -0.6881711928944131 -0.3219289437800885 1.3358091645555858 2.6382349000882948
9 108 0 0 0 5.178106110189062 2.6200045166006753 -1.127687317321447 2.80897428475435 -0.27767912866639644 4.098969271483635 -1.7338806743762667 2.4110741163163856 0.012262091228111283 -2.2405622288100893 -1.1304629030589657 3.0126541453477804 0.5391827879810777 -0.32021694436395964 0.827312308484346 3.4951801657840775
10 120 0 0 0 4.90846616353392 2.1583294157786166 -1.0986929667808962 3.285143890100508 -1.8375808589496372 4.999930434764767 -1.4446304171507358 2.724934482549177 -0.8423265947473346 -2.869938077300316 0.9812973195552586 3.1241459512819647 0.019575595695645043 -0.9781866782105434 0.568679196860612 2.892272524587133
11 132 0 0 0 5.287598884615595 3.051225026147681 -1.4004371322247362 2.511746975133232 -1.7887981101673973 5.641269869394454 -2.3598643488849937 2.7351554992778198 -2.018829372569185 -3.0182487347331017 1.9389262157811802 2.6050203341593425 1.8736814985241992 0.5178518853842035 -0.915801621706176 2.0586908121467915
12 144 0 0 0 7.091149914565767 3.45893777417116 -0.5392555099894429 1.0852609004899652 -0.9800955835846217 7.459800025593687 -2.0633042203116 2.6741235631372398 -2.751984296532345 -4.738482447581877 2.5789268793164273 2.1352107069052937 2.5509952428746807 1.300823336293926 -2.160856475206448 3.43779871652608
13 156 0 0 0 7.932338515617619 3.1727385541366684 0.5455438003984838 0.6682736148362323 -0.7015304727208878 6.393539371945635 -1.9547444369592604 3.328310661396326 -2.6042561213198887 -3.9730230815291527 1.9629211269044482 1.939076593819852 0.6369957543316143 1.5459731652240665 -5.199301347713345 2.9194642428748963
14 168 0 0 0 8.478681898438943 4.956966225581712 -1.499460548228825 -0.23578459600223178 -1.127589763588154 7.552454995289145 -2.6630274363682807 2.248494075818771 -2.7783207296591304 -4.33035069531418 2.4389816281765655 1.3301346489166592 0.0034569753509167134 2.380097956006917 -6.0442391315478465 4.003298244270031
15 180 0 0 0 8.879020962439487 5.9997214087019 -1.4889514232093557 0.883998836083111 -1.4538031126614868 6.195220968662102 -4.0645905070110455 1.7547589708832465 -5.393748100885312 -4.106087283110425 -0.34008996454900364 1.8623519998356513 0.3459401015924622 -1.230069225178429 -8.414843518599962 4.034724859716285
16 192 0 0 0 10.059674120472549 6.06125559234123 -0.003210527048439271 1.4169609289597451 -0.02000410362759375 8.612446233472957 -2.1564373140784765 2.437189974862836 -3.2397993421235807 -3.781289655321326 0.6693307130213024 3.749038945995409 -0.235084395094372 -1.7559017024148755 -7.953889379195553 2.7340741635297565
17 204 0 0 0 9.865335179050536 4.866715896069108 -0.7313079154573384 0.9681441341463223 -2.3270292094870304 5.509839840505822 -1.8703208442295982 3.8542685760928626 -4.324238811531054 -5.028499014042434 -0.6966979592316762 2.5668749621813283 -1.2571887095369982 -1.1714058501829967 -8.37332701032828 4.969216294429823
18 216 0 0 0 7.923617028390916 4.283960409953802 -1.7652193170329156 1.0882593406839174 -1.2049737776096099 4.964744053390571 -2.5161797134706556 4.226156702601788 -5.738566132439002 -3.903732522426371 -2.4762552953753354 0.9761415004751237 -2.6884212475771556 -3.875973957102917 -9.93943506865819 4.94161818304268
19 228 0 0 0 6.581901116967887 6.7376287559284 -1.8013568712070338 0.7215891439776363 -1.6286139876965884 2.1470153362331925 -1.968140152356563 4.106045452519191 -7.043329226289849 -3.5104346121974888 -1.4213359381516575 0.7863190379067365 -2.57251499719033 -4.547649661810005 -9.399585245373393 4.161782433657523
20 240 0 0 0 6.213348089951707 5.884049558348237 -2.034132549791442 -0.5302714825452157 -1.216397080050205 2.925566992166333 -2.3171630856015644 4.60813967579349 -8.855903527213664 -3.512260781962126 -2.8029167930066525 -1.523661067491651 -3.1048048770273096 -3.5664508340939665 -10.114514414984129 3.975779560885731
21 252 0 0 0 6.160673392075217 6.113678768653961 -1.5282673028722757 -0.46396536877795763 -2.810235220303027 4.008311676296418 -1.7077780163103735 3.2315359147991924 -7.935348154506142 -2.8991402230787284 -2.1460503188992193 -1.99177825279234 -2.553617317554036 -2.749176575565055 -8.542853442017273 3.616135072154425
22 264 0 0 0 5.946518085594019 5.770278251574377 -0.4962546894625377 0.5288262749389032 -1.8375280069296036 4.412456860539988 -1.97019101570396 1.6209669290757107 -8.274890096915813 -2.8091537844180863 -3.1851945693240076 -0.846892685712056 -2.531293222759182 -3.584227397602869 -6.478324149094662 4.454392032231404
23 276 0 0 0 6.726570790882749 6.59912417760434 -1.7992775122549443 1.9806649790707183 -1.3896748236976226 5.266988499194183 -0.9839047613150708 1.040618000132914 -5.466388862651839 -2.550754915709173 -2.86492008798906 -0.10702579308468829 -1.4561947180797825 -3.2451537007230757 -6.520962507225271 4.784783741649238
24 288 0 0 0 6.742956234970823 6.587138354278584 -1.5782394486092821 3.2556651014724762 -1.9796672722044335 6.7191106850339555 -1.5783519109585193 0.316734413518317 -5.07379100482992 -3.159261167742093 -2.4144511330247593 0.05401691413157372 -2.7315157885121875 -2.909192328777277 -7.476035102572067 5.004408445178723
25 300 0 0 0 6.921660541248739 6.309678312724734 -0.8074837302070806 4.361634701258779 -2.057252772091128 5.648603600519051 -1.1120809980953175 0.5974005822457825 -4.092939017585978 -2.4281386848547877 -2.292817159188001 1.3587278406732795 -2.5713425731107393 -3.4080288395304916 -7.128647297433757 3.2179424741732103
26 312 0 0 0 4.940911472424098 7.075687264189151 -0.5668353025210681 3.212432154159844 -2.216537373633076 4.380153115659036 -0.43167840210993447 0.49100333690161496 -3.9971347382749074 -3.3100351553381127 -1.7365213465176454 0.8101058302690488 -2.9932102981799664 -3.0244143705094153 -6.47672205266339 4.077335878327605
27 324 0 0 0 4.334591730286536 7.024634230950678 0.037305111058250184 3.619606719878986 -1.9550552742104765 5.939482705346572 -0.06596214543594925 0.058700601767963934 -4.278224097969287 -1.7038282175322574 -3.125550997508313 2.2191622482092246 -2.5237950929519952 -2.5290064494806423 -5.017678877711612 3.851831330793096
28 336 0 0 0 3.7182999649438693 6.017930060290478 0.7177039922445891 3.8323655282183706 -1.034614933837474 5.072470593108701 -0.14763702466068485 -1.2628107690560615 -4.123919413956987 -0.6067265390570826 -5.605056464380322 2.48732390362049 -2.129460451969818 -0.7275484694429912 -5.848708415472118 3.180978263915044
29 348 0 0 0 5.271909243147311 7.165774093487949 0.9891781128218196 4.32663000023335 -0.19709690949053238 6.199363567715283 -0.6447592489338249 -0.7804970748273524 -3.8388592988463697 -1.7625293478172985 -4.100402909378472 3.218942832710269 -2.6938330386838634 -1.4092745506219413 -5.196163984350879 3.261354862431122
30 360 0 0 0 4.044241442492607 7.471880549065442 0.5669453403963456 2.941906589268824 0.00857648072434708 6.348818147882151 0.0837026586570554 -0.652079657483537 -3.843259955488967 -1.0064663344982712 -6.246851410023429 3.183638846934859 -3.786343865478202 -1.528289457771508 -5.613549894972306 3.6531159226561543
31 372 0 0 0 3.8996885887976602 7.347877170768763 1.514879253359964 2.373468424942133 0.20264340243853857 7.6179259108240975 -0.28533581067989267 -1.0199369122679791 -5.440592499502672 -1.481839085454388 -5.912172054723524 2.088008231353567 -4.305267339902485 -1.8545944902583096 -7.60897325333587 3.9594106027237004
