% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=113895, Tue May 11 15:40:03 2021, <python>{}</python>
1 12 1.9629879554026692 0 0 1.9615685067894166 1.9799299855284682 1.9555348840735887 1.9647127519355956 1.9700873391319953 1.9420690256646478 1.9463766506905444 1.9738698076238974 1.9737668199998086 1.976689298057544 1.9586443550697994 1.9419200458154213 1.9531493946743115 1.957617484781378 2.000848004830747 1.9501876410577959
2 24 1.898948198342248 0 0 1.9026137368557283 1.8902394940190816 1.8924143098660007 1.9029587448339615 1.9064714856087859 1.8716210562267321 1.8914729639837524 1.8911937567563615 1.905107485368527 1.8966051567246347 1.8862698352697127 1.8623116872227976 1.8904263472724259 1.900196712088201 1.9417314205801433 1.8560352412399976
3 36 1.8553222452917946 0 0 1.8526340505168173 1.847556213146339 1.8227170578152023 1.8812006717805263 1.8650332583073155 1.8260756164071934 1.8428223616390695 1.8322286663037377 1.8338290447595451 1.8329623356947622 1.8545875529382359 1.8038910857300856 1.8448116100684213 1.8502737144672103 1.8947428389496956 1.8281119915071384
4 48 1.780401095373899 0 0 1.7657560810675936 1.7679012378151582 1.7570668158566984 1.7946456924721528 1.793279780169593 1.7672833458283426 1.749608328319155 1.756856325384158 1.771069747585243 1.7469041341924187 1.7649381814200844 1.7329213780635813 1.7580659198063084 1.7682931944842633 1.79471097911218 1.750250489040107
5 60 1.7178681538422642 0 0 1.683429335461901 1.724803608409892 1.6818624522724392 1.7190942979349795 1.7173883286709373 1.695269017574716 1.6924940295504698 1.7001944041224342 1.7127300709524893 1.6768309460913788 1.7230533955565672 1.6749718031428014 1.7063657249720112 1.7166399064669173 1.739969519513033 1.693872594452319
6 72 1.6642356203174427 0 0 1.6326953091830787 1.6538780404587563 1.631591696340358 1.683645428293855 1.6519504623328092 1.6471756377564377 1.6331596784331102 1.6487311706887968 1.6598594035453318 1.6260030898310895 1.6651141491827672 1.6003943538210181 1.6618137989912438 1.6466700181756968 1.676371321298659 1.6253117428947164
7 84 1.66402705526006 0 0 1.6425144087175634 1.6467898695339507 1.6223585464135868 1.7235203359289015 1.6586489996648461 1.6470006979421963 1.6429419160286964 1.6349995622550249 1.669402364926319 1.6245514357755542 1.6791613606995004 1.599501117100305 1.6570532509784832 1.6285912217063139 1.6792114280243937 1.6034026444891727
8 96 1.7061568854551272 0 0 1.7210491020583996 1.6935584182177217 1.623548850049624 1.7763183928913069 1.6884270748110157 1.6925541405186388 1.6734050629248318 1.6929549171755431 1.6746175092027469 1.6485088017857306 1.7210514268643768 1.6497995060586517 1.7138814727777825 1.7006846953247663 1.7362429857536654 1.642202063849052
9 108 1.7479832073568766 0 0 1.8064430316297795 1.712786328433289 1.65388047558192 1.829703126512921 1.7368086572263246 1.751089779240762 1.7116982943680916 1.7267026824375111 1.7015546560762305 1.6775458610659295 1.7674273600411325 1.685932068791987 1.7460169710601103 1.7363166998036021 1.7623738011456465 1.6840146862565375
10 120 1.781027468909459 0 0 1.8238396628018096 1.746429427837177 1.6835258761556728 1.8624370640399213 1.7835398884012028 1.7506047838842653 1.7460461868335766 1.7662931360758156 1.7148877421080768 1.684435561260078 1.8224762791236389 1.7096994068405824 1.7719545105428283 1.7841142776763326 1.794606934683546 1.727237417708931
11 132 1.8087671658705164 0 0 1.8684825260413338 1.7448043257449486 1.6812691040649907 1.8944559302681008 1.797987892784535 1.7906042555726631 1.7676495290364882 1.8207646556280936 1.7427785991327112 1.6778057860006892 1.8777315482792123 1.7355552198838093 1.8140742544658783 1.836917040820296 1.8393986440697898 1.7567704012755836
12 144 1.928148944306408 0 0 2.074401031089864 1.8598007342684626 1.7948574786664968 1.9794278844703703 1.9071318672108413 1.9764855030147148 1.8945888117048983 1.9275209824967523 1.8646887934471574 1.8267592853160637 2.0239257343308523 1.8373286588387872 1.908648212309356 1.9553772222570178 1.9569512251059478 1.877087489367232
13 156 2.0173539656500123 0 0 2.2117932563148837 1.9154833405097749 1.8903302135552145 2.0588728619458174 1.9762372231647665 2.074888718372796 1.9680777496575885 2.0220243194527043 1.9383495689984598 1.8916068796137355 2.1477099950668785 1.9244050972464262 1.970160565069179 2.0233342077911325 2.1488914928601694 1.9676157973271609
14 168 2.1032166178267784 0 0 2.344397588996575 2.027474105150157 1.9774954123587454 2.1459435454427793 2.069196943632692 2.197897974026115 2.0333672214817518 2.0843409799683417 2.0282903372313 1.963124872988696 2.2230481420257457 1.9886104384043097 2.047402699803845 2.1171804242654972 2.267521496287216 2.002183560277973
15 180 2.2675901094263837 0 0 2.5431472380806532 2.2148206072351035 2.124869634779319 2.3043972845244864 2.2148543991494063 2.3867393576842986 2.207521319479828 2.268000564024527 2.2494108250381326 2.115277932501834 2.398998287373534 2.1517347039042654 2.1801337056279873 2.329053002269801 2.5420365953003166 2.158107040859973
